ARTIST,SONG TITLE,DISC CODE
Adele,Promise This,SF-1111170
Adele,Remedy,SF-1116143
Adele,Right As Rain,SF-1112254
Adele,Rolling In The Deep,SF-1110928
Adele,Rumour Has It,SF-1112038
Adele,Send My Love (To Your New Lover),SF-1116112
Adele,Set Fire To The Rain,SF-1111255
Adele,Skyfall,SF-1112768
Adele,Someone Like You,SF-1111112
Adele,Take It All,SF-1112247
Adele,Tired,SF-1112255
Adele,Turning Tables,SF-1111437
Adele,Water Under The Bridge,SF-1116122
Adele,When We Were Young,SF-1115962
Adrian Gurvitz,Classic (R),SF-1100159
Adventures Of Stevie V (Duet),Dirty Cash,SF-1109284
Aerosmith,Angel,SF-1104701
Aerosmith,Back In The Saddle,SF-1100161
Aerosmith,Crazy,SF-1105824
Aerosmith,Cryin',SF-1100163
Aerosmith,Dream On,SF-1100164
Aerosmith,Dude (Looks Like A Lady),SF-1100165
Aerosmith,I Don't Want To Miss A Thing,SF-1100166
Aerosmith,Jaded,SF-1100167
Aerosmith,Janie's Got A Gun,SF-1100168
Aerosmith,Livin' On The Edge,SF-1100169
Aerosmith,Love In An Elevator,SF-1100170
Aerosmith,Other Side,SF-1100175
Aerosmith,Same Old Song And Dance,SF-1100173
Aerosmith,Sweet Emotion,SF-1100174
Aerosmith,What It Takes,SF-1100176
Aerosmith & Run D.M.C. (Solo),Walk This Way,SF-1107383
AfroJack & Eva Simons,Take Over Control,SF-1110961
Afrojack & Spree Wilson,Spark,SF-1113664
Afroman,Because I Got High,SF-1100177
Aggro Santos & Kimberly Walsh (Duet),Like U Like,SF-1111003
Aggro Santos & Kimberly Wyatt (Duet),Candy,SF-1110419
Agnes Carlsson,Release Me,SF-1109744
Agnetha Fältskog,Dance Your Pain Away,SF-1113356
A-Ha,Analogue (All I Want),SF-1100178
A-Ha,Cry Wolf,SF-1110081
A-Ha,Hunting High And Low,SF-1100179
A-Ha,Sun Always Shines On TV,SF-1100181
A-Ha,Take On Me,SF-1100076
A-Ha,Touchy,SF-1100182
Aida,Ritorna Vincitor (Soprano),SF-1000013
Ainslie Henderson,Keep Me A Secret,SF-1100183
Air,All I Need,SF-1100184
Air Supply,All Out Of Love,SF-1100185
Air Supply,Book Of Love,SF-1110904
Air Supply,Even The Nights Are Better,SF-1110657
Air Supply,Every Woman In The World,SF-1110896
Air Supply,Goodbye,SF-1110897
Air Supply,Here I Am (Just When I Thought I Was Over You),SF-1110898
Air Supply,Lost In Love,SF-1110899
Air Supply,Making Love Out Of Nothing At All,SF-1110900
Air Supply,Now And Forever,SF-1110901
Air Supply,One That You Love,SF-1110905
Air Supply,"Strong, Strong Wind",SF-1110902
Air Supply,Sweet Dreams,SF-1110903
Airborne Toxic Event,Sometime Around Midnight,SF-1109565
Aitch,Taste (Make It Shake) (Explicit Implied),SF-1119626
AJR,I'm Ready,SF-1114658
Akon,Angel,SF-1110876
Akon,Belly Dancer (Bananza),SF-1100186
Akon,Don't Matter,SF-1100187
Akon,Lonely,SF-1100189
Akon,Right Now (Na Na Na),SF-1109447
Akon,"Sorry, Blame It On Me",SF-1100190
Akon,We Don't Care,SF-1109913
Akon & Colby O'Donis & Kardinal Offishall (Solo),Beautiful,SF-1109608
Akon & Eminem (Solo),Smack That,SF-1110229
Akon & Styles P,Locked Up,SF-1100188
Al Green,Let's Stay Together,SF-1108461
Al Green,Tired Of Being Alone,SF-1100194
Al Jarreau,Moonlighting (TV Theme),SF-1100196
Al Jarreau,We're In This Love Together,SF-1100197
Al Jolson,After You've Gone,SF-1100198
Al Jolson,April Showers,SF-1100199
Al Jolson,California Here I Come,SF-1100200
Al Jolson,I'm Sitting On Top Of The World,SF-1100201
Al Jolson,Let Me Sing And I'm Happy,SF-1112488
Al Jolson,Liza (All The Clouds'll Roll Away),SF-1112489
Al Jolson,My Mammy,SF-1100202
Al Jolson,Rock-A-Bye Your Baby With A Dixie Melody,SF-1100203
Al Jolson,Swanee,SF-1100204
Al Jolson,"Toot, Toot, Tootsie (Goodbye)",SF-1100205
Al Martino,Here In My Heart,SF-1100207
Al Martino,Spanish Eyes,SF-1100211
Al Stewart,On The Border,SF-1100213
Al Stewart,Year Of The Cat,SF-1110885
Al Wilson,Show And Tell,SF-1100214
Al Wilson,Snake,SF-1100215
Alan Jackson,Chattahoochee,SF-1100217
Alan Jackson,Hard Hat And A Hammer,SF-1110637
Alan Jackson,It's Just That Way,SF-1110691
Alan Jackson,Where Were You (When The World Stopped Turnin'),SF-1100218
Alan Jackson & Jimmy Buffett (Solo),It's Five O'Clock Somewhere,SF-1100219
Alan Price,"Hi-Lili, Hi-Lo",SF-1100221
Alan Price,House That Jack Built,SF-1100222
Alan Price,Simon Smith And His Amazing Dancing Bear,SF-1100220
Alan Walker,Faded,SF-1116259
Alan Walker & Sophia Somajo,Diamond Heart,SF-1119368
Alanis Morissette,All I Really Want,SF-1100224
Alanis Morissette,Everything,SF-1100225
Alanis Morissette,Hand In My Pocket,SF-1100226
Alanis Morissette,Hands Clean,SF-1100227
Alanis Morissette,Head Over Feet,SF-1110583
Alanis Morissette,Ironic,SF-1100229
Alanis Morissette,Joining You,SF-1100230
Alanis Morissette,Not The Doctor,SF-1100231
Alanis Morissette,Precious Illusions,SF-1110584
Alanis Morissette,Right Through You,SF-1100228
Alanis Morissette,Thank U,SF-1100232
Alanis Morissette,That I Would Be Good,SF-1100233
Alanis Morissette,Underneath,SF-1109099
Alanis Morissette,Uninvited,SF-1100234
Alanis Morissette,You Learn,SF-1110585
Alanis Morissette,You Oughta Know,SF-1100235
Alannah Myles,Black Velvet,SF-1100236
Alarm,68 Guns,SF-1107532
Albert Hammond,Free Electric Band,SF-1100238
Albert Hammond,It Never Rains In Southern California,SF-1100239
Albert King,Born Under A Bad Sign,SF-1100240
Alcazar,Crying At The Discoteque,SF-1100241
Alda,Girls Night Out,SF-1100243
Alda,Real Good Time,SF-1100242
Aled Jones,Walking In The Air,SF-1100244
Alesha Dixon,Boy Does Nothing,SF-1109446
Alesha Dixon,Breathe Slow,SF-1109529
Alesha Dixon,Drummer Boy,SF-1110724
Alesha Dixon,Let's Get Excited,SF-1109666
Alesha Dixon,To Love Again,SF-1110150
Alesha Dixon,Way We Are,SF-1115301
Alesha Dixon & Jay Sean (Duet),Every Little Part Of Me,SF-1111125
Alessia Cara,Here,SF-1115963
Alessia Cara,Scars To Your Beautiful,SF-1118088
Alessia Cara,Wild Things,SF-1116361
Alesso,Remedy,SF-1119351
Alesso & Roy English,Cool,SF-1115212
Alesso & Sirena,Sweet Escape,SF-1115409
Alesso & Tove Lo,"Heroes (We Could Be) [Smurfs, The Lost Village]",SF-1114678
Alex Adair,Make Me Feel Better,SF-1115086
Alex Cartana,Hey Papi,SF-1100245
Alex Clare,Too Close,SF-1112461
Alex Day,Lady Godiva,SF-1112472
Alex Gaudino & Crystal Waters,Destination Calabria,SF-1100246
Alex Gaudino & Kelly Rowland,What A Feeling,SF-1111400
Alex Lloyd,Amazing,SF-1103232
Alex Lloyd,Never Meant To Fail,SF-1100248
Alex Parks,Cry,SF-1105308
Alex Parks,Looking For Water,SF-1100250
Alex Parks,Maybe That's What It Takes,SF-1100251
Alex Party,Don't Give Me Your Life,SF-1100252
Alexander Brothers,Flower Of Scotland,SF-1100253
Alexander O'Neal,Criticize,SF-1100254
Alexander O'Neal,If You Were Here Tonight,SF-1100255
Alexander Rybak,Fairytale,SF-1109693
Alexandra Burke,All Night Long,SF-1110421
Alexandra Burke,Broken Heels,SF-1110176
Alexandra Burke,Hallelujah,SF-1109442
Alexandra Burke,Let It Go,SF-1112466
Alexandra Burke,Silence,SF-1110869
Alexandra Burke,Start Without You,SF-1110622
Alexandra Burke & Erick Morillo,Elephant,SF-1112308
Alexandra Burke & Flo Rida (Duet),Bad Boys,SF-1110032
Alexandra Stan,Get Back (Asap),SF-1112083
Alexandra Stan (Solo),Mr. Saxobeat,SF-1111319
Alexei Sayle,Ullo John! Got A New Motor,SF-1100256
Alexis Jordan,Good Girl,SF-1111107
Alexis Jordan,Happiness,SF-1110863
Alexis Jordan,Hush Hush,SF-1111248
Ali Campbell & Pamela Starks (Duet),That Look In Your Eyes,SF-1100257
Ali G. & Shaggy (Duet),Me Julie,SF-1106786
Alice Cooper,Feed My Frankenstein,SF-1100259
Alice Cooper,Hey Stoopid,SF-1100260
Alice Cooper,No More Mr. Nice Guy,SF-1100261
Alice Cooper,Poison,SF-1100262
Alice Cooper,School's Out,SF-1100263
Alice Deejay,Better Off Alone,SF-1100264
Alice Deejay,I Want You Back In My Life,SF-1100265
Alice In Chains,Check My Brain,SF-1110065
Alice In Chains,No Excuses,SF-1100266
Alice In Chains,Rooster,SF-1100267
Alice In Chains,Your Decision,SF-1110240
Alice Merton,No Roots,SF-1119261
Alicia Bridges,I Love The Nightlife (Disco 'Round),SF-1100268
Alicia Keys,Brand New Me,SF-1112965
Alicia Keys,Doesn't Mean Anything,SF-1110128
Alicia Keys,Empire State Of Mind (Part 2) Broken Down,SF-1110234
Alicia Keys,Fallin',SF-1100270
Alicia Keys,Girl On Fire,SF-1112915
Alicia Keys,How Come You Don't Call Me,SF-1100271
Alicia Keys,If I Ain't Got You,SF-1100272
Alicia Keys,Karma,SF-1100273
Alicia Keys,Like You'll Never See Me Again,SF-1100274
Alicia Keys,No One,SF-1100275
Alicia Keys,Superwoman,SF-1109215
Alicia Keys,Try Sleeping With A Broken Heart,SF-1110427
Alicia Keys,Un-Thinkable (I'm Ready),SF-1110545
Alicia Keys,Wait 'til You See My Smile,SF-1111037
Alicia Keys,Woman's Worth,SF-1100269
Alicia Keys,You Don't Know My Name,SF-1100276
Alicia Keys & A$AP Rocky (Duet),Blended Family,SF-1117837
Alien Ant Farm,Movies,SF-1100277
Alien Ant Farm,Smooth Criminal,SF-1100278
Alisha's Attic,Air We Breathe,SF-1100280
Alisha's Attic,"I Am, I Feel",SF-1100279
Alisha's Attic,Incidentals,SF-1100281
Alison Krauss,It Doesn't Matter,SF-1100282
Alison Krauss,Losing You,SF-1118395
Alison Krauss & Union Station,When You Say Nothing At All,SF-1110063
Alison Limerick,Where Love Lives,SF-1100283
Alison Moyet,All Cried Out,SF-1100284
Alison Moyet,Invisible,SF-1100285
Alison Moyet,Is This Love,SF-1108935
Alison Moyet,Love Letters,SF-1102600
Alison Moyet,Love Resurrection,SF-1100288
Alison Moyet,That Ole Devil Called Love,SF-1100289
Alison Moyet,Weak In The Presence Of Beauty,SF-1100290
Alison Moyet,When I Was Your Girl,SF-1113310
Alistair Griffin,You And Me Tonight,SF-1100291
All About Eve,Martha's Harbour,SF-1100293
All About She,Higher (Free),SF-1113680
All Saints,All Hooked Up,SF-1100294
All Saints,Black Coffee,SF-1100295
All Saints,Bootie Call,SF-1100296
All Saints,Chick Fit,SF-1100297
All Saints,I Know Where It's At,SF-1100298
All Saints,Never Ever,SF-1100299
All Saints,One Strike,SF-1116270
All Saints,Pure Shores,SF-1100300
All Saints,Rock Steady,SF-1100303
All Saints,Under The Bridge,SF-1100301
All Saints,War Of Nerves,SF-1100302
All Seeing I & Phillip Oakey,First Man In Space,SF-1100304
All Seeing I & Tony Christie,Walk Like A Panther,SF-1107533
All Time Low,"Dear Maria, Count Me In",SF-1110915
All Time Low,Dirty Laundry,SF-1118596
All Time Low,Kids In The Dark,SF-1115217
All-4-One,I Swear,SF-1110022
All-American Rejects,Gives You Hell,SF-1109600
Allan Sherman,"Hello Muddah, Hello Fadduh (A Letter From Camp)",SF-1100223
Allman Brothers Band,Hoochie Coochie Man,SF-1100305
Allman Brothers Band,Melissa,SF-1100306
Allman Brothers Band,Midnight Rider,SF-1100307
Allman Brothers Band,One Way Out,SF-1100308
Allman Brothers Band,Ramblin' Man,SF-1100309
Allstars,Land Of Make Believe,SF-1100310
Alma (Alma-Sofia Miettinen),Chasing Highs,SF-1118942
Alma Cogan,Dreamboat,SF-1100311
Aloe Blacc,I Need A Dollar,SF-1111312
Aloe Blacc,Loving You Is Killing Me,SF-1111454
Aloe Blacc,Man,SF-1113758
Alphabeat (Duet),"10,000 Nights",SF-1109096
Alphabeat (Duet),Boyfriend,SF-1109168
Alphabeat (Duet),Fascination,SF-1100312
Alphaville,Big In Japan,SF-1100313
Alsou,Before You Love Me,SF-1100314
Altered Images,Happy Birthday,SF-1107303
Althea & Donna,Uptown Top Ranking,SF-1100292
Altiyan Childs,Somewhere In The World,SF-1110965
AlunaGeorge,Attracting Flies,SF-1113240
AlunaGeorge & Popcaan (Duet),I'm In Control,SF-1116298
Alvin Stardust,Jealous Mind,SF-1100317
Alvin Stardust,My Coo-Ca-Choo,SF-1100318
Alvin Stardust,Pretend,SF-1105494
Alyssa Reid & Jump Smokers (Duet),Alone Again,SF-1112245
Amazulu,Too Good To Be Forgotten,SF-1100321
Amber Benson,Under Your Spell,SF-1100322
Amber Lawrence,Good Girl,SF-1110415
Amber Lawrence,Wrecking Ball,SF-1110335
Amber Riley,Bust Your Windows,SF-1110347
Amelia Lily,Party Over,SF-1113183
Amelia Lily,Shut Up (And Give Me Whatever You Got),SF-1112895
Amelia Lily,You Bring Me Joy,SF-1112644
Amen Corner,"Bend Me, Shape Me",SF-1100324
Amen Corner,If Paradise Is Half As Nice,SF-1100323
America,Horse With No Name,SF-1100325
America,Lonely People,SF-1100327
America,Sandman,SF-1100328
America,Sister Golden Hair,SF-1100329
America,Tin Man,SF-1100330
America,Ventura Highway,SF-1100331
America,You Can Do Magic,SF-1100332
American Authors,Best Day Of My Life,SF-1113756
Amerie,1 Thing,SF-1100335
Amerie,Gotta Work,SF-1100334
Amerie,Touch,SF-1100336
Amii Stewart,Knock On Wood,SF-1100337
Amy Grant,Baby Baby,SF-1100338
Amy Grant,Big Yellow Taxi,SF-1101785
Amy Grant & Vince Gill (Solo),House Of Love,SF-1102433
Amy MacDonald,Don't Tell Me That It's Over,SF-1110297
Amy MacDonald,Dream On,SF-1118293
Amy MacDonald,Mr. Rock & Roll,SF-1100341
Amy MacDonald,Poison Prince,SF-1109095
Amy MacDonald,This Is The Life,SF-1100342
Amy Meredith,Lying,SF-1110467
Amy Meredith,Porn Star,SF-1110171
Amy Pearson,Ready To Fly,SF-1109177
Amy Studt,All I Wanna Do,SF-1106869
Amy Studt,Just A Little Girl,SF-1100344
Amy Studt,Misfit,SF-1100345
Amy Studt,Under The Thumb,SF-1100346
Amy Winehouse,Back To Black,SF-1100347
Amy Winehouse,Fxxk Me Pumps (Explicit Implied),SF-1111820
Amy Winehouse,Help Yourself,SF-1111821
Amy Winehouse,I Heard Love Is Blind,SF-1111822
Amy Winehouse,Love Is A Losing Game,SF-1100348
Amy Winehouse,Me & Mr. Jones,SF-1111823
Amy Winehouse,Our Day Will Come,SF-1112060
Amy Winehouse,Rehab,SF-1100349
Amy Winehouse,Stronger Than Me,SF-1111989
Amy Winehouse,Take The Box (Explicit Implied),SF-1111824
Amy Winehouse,Tears Dry On Their Own,SF-1100350
Amy Winehouse,There Is No Greater Love,SF-1111825
Amy Winehouse,Wake Up Alone,SF-1111826
Amy Winehouse,You Know I'm No Good,SF-1100351
Amy Winehouse & Nas (Duet),Like Smoke,SF-1112062
Ana Johnsson,Don't Cry For Pain,SF-1100353
Ana Johnsson,We Are,SF-1100354
Anastacia,Boom,SF-1100355
Anastacia,Cowboys & Kisses,SF-1100356
Anastacia,Heavy On My Heart,SF-1100357
Anastacia,I'm Outta Love,SF-1100358
Anastacia,Left Outside Alone,SF-1100359
Anastacia,Made For Lovin' You,SF-1100360
Anastacia,Not That Kind,SF-1100361
Anastacia,One Day In Your Life,SF-1105313
Anastacia,Paid My Dues,SF-1100363
Anastacia,Pieces Of A Dream,SF-1100364
Anastacia,Sick & Tired,SF-1100365
Anastacia,Welcome To My Truth,SF-1100366
Anastacia,Why'd You Lie To Me,SF-1100367
Andra Day,Rise Up,SF-1118980
Andre Hazes,De Vlieger (Dutch),SF-1100368
Andrea Bocelli,Con Te Patiro,SF-1100372
Andrea True Connection,"More, More, More (Part 1)",SF-1101424
Andreas Johnson,Games We Play,SF-1100375
Andreas Johnson,Glorious,SF-1100374
Andrew Gold,Never Let Her Slip Away,SF-1100376
Andrews Sisters,Boogie Woogie Bugle Boy,SF-1100755
Androids,Do It With Madonna,SF-1107535
Andy Grammer,Fresh Eyes,SF-1117786
Andy Grammer,"Honey, I'm Good",SF-1115316
Andy Kim,Rock Me Gently,SF-1100377
Andy Stewart,Campbelltown Loch,SF-1100378
Andy Stewart,Donald Where's Your Troosers,SF-1100379
Andy Williams,Almost There,SF-1100381
Andy Williams,Butterfly,SF-1100383
Andy Williams,Can't Help Falling In Love,SF-1102568
Andy Williams,Can't Take My Eyes Off You,SF-1102679
Andy Williams,Days Of Wine And Roses,SF-1100386
Andy Williams,Exodus Song (This Land Is Mine),SF-1100393
Andy Williams,It's The Most Wonderful Time Of The Year,SF-1110193
Andy Williams,Moon River,SF-1100387
Andy Williams,More (Theme From Mondo Cane),SF-1100388
Andy Williams,Music To Watch Girls By,SF-1100389
Andy Williams,Red Roses For A Blue Lady,SF-1100390
Andy Williams,Solitaire,SF-1104527
Andy Williams,Somewhere My Love (Lara's Theme),SF-1100392
Andy Williams,Where Do I Begin,SF-1100380
Angel,Wonderful,SF-1112648
Angel & Wretch 32,Go In Go Hard,SF-1112125
Angels,My Boyfriend's Back,SF-1114330
Angels From Angel City,Am I Ever Gonna See Your Face Again,SF-1107538
Angels From Angel City,Take A Long Line,SF-1107539
Angels From Angel City,We Gotta Get Out Of This Place,SF-1109186
Angry Anderson,Suddenly,SF-1100886
Angus & Julia Stone,And The Boys,SF-1110170
Animals,Don't Let Me Be Misunderstood,SF-1107540
Animals,House Of The Rising Sun,SF-1107542
Animals,It's My Life,SF-1101129
Animals,We Gotta Get Out Of This Place,SF-1107537
Animotion (Duet),Obsession,SF-1100395
Anita Baker,Body And Soul,SF-1100396
Anita Baker,Caught Up In The Rapture,SF-1100397
Anita Baker,Fairy Tales,SF-1100398
Anita Baker,Giving You The Best That I Got,SF-1100399
Anita Baker,I Apologize,SF-1100400
Anita Baker,Just Because,SF-1100401
Anita Baker,No One In The World,SF-1100402
Anita Baker,Same Ol' Love,SF-1100403
Anita Baker,Same Ole Love,SF-1100404
Anita Baker,Soul Inspiration,SF-1100405
Anita Baker,Sweet Love,SF-1107732
Anita Harris,Trains And Boats And Planes,SF-1100407
Anita Ward,Ring My Bell,SF-1100408
Ann Breen,Pal Of My Cradle Days,SF-1100409
Ann Lee,2 Times,SF-1100410
Ann Lee,Voices,SF-1100411
Anne Murray,Blessed Are The Believers,SF-1109498
Anne Murray,Broken Hearted Me,SF-1109499
Anne Murray,Cotton Jenny,SF-1109500
Anne Murray,Could I Have This Dance,SF-1109390
Anne Murray,Danny's Song,SF-1109501
Anne Murray,He Thinks I Still Care,SF-1109502
Anne Murray,I Can See Arkansas,SF-1109503
Anne Murray,I Just Fall In Love Again,SF-1109506
Anne Murray,Little Good News,SF-1109505
Anne Murray,Shadows In The Moonlight,SF-1109504
Anne Murray,Snowbird,SF-1109496
Anne Murray,Stranger In My Place,SF-1109497
